rmseTrain,rSquaredTrain,rmseValid,rSquaredValid,rmse,rSquared,pValid,nodeID,target,binsPerColumn,numberPerBin,trainRows,validRows,versionStr
0.000272745057980172,0.99724234038469,0.000256719916669983,0.997663483766219,0.0002704014443992,0.997307013362752,0.15,001e06323a12,pressure_airmarMBLog,100,4,1694,299,UTD_V2_2021_07_13_16_40_27
1.25677296118644,0.998359721817936,1.33391957441843,0.99794619410391,1.26863571496393,0.998302035472899,0.15,001e06323a12,temperature_airmarK,100,4,1605,283,UTD_V2_2021_07_13_16_41_38
0.00026667884956288,0.997347695616948,0.000254245525651994,0.997747801863839,0.000264851370697924,0.997410807699882,0.15,001e06323a12,pressure_airmarMBLog,100,4,1689,298,UTD_V2_2021_07_13_16_41_38
1.31347092068699,0.998183385547058,1.17340617514487,0.998514581866658,1.2934427652801,0.99823353053925,0.15,001e06323a12,temperature_airmarK,100,4,1605,283,UTD_V2_2021_07_13_16_43_51
0.000271422897524582,0.997260584111613,0.000280022222268527,0.997322039891461,0.000272730954899111,0.997265823865931,0.15,001e06323a12,pressure_airmarMBLog,100,4,1693,299,UTD_V2_2021_07_13_16_43_51
0.00422038192621523,0.242019826694368,0.00432487722222451,0.185390197961761,0.00423622054557515,0.233753015006305,0.15,001e06323a12,pressure_airmarMBLog,100,4,1700,300,UTD_V2_2021_07_13_16_43_51
1.29793591954913,0.998205747870629,1.18984922485784,0.998560947802187,1.28227611832184,0.998263014564048,0.15,001e06323a12,temperature_airmarK,100,4,1606,284,UTD_V2_2021_07_13_17_08_58
0.000268655247176672,0.997354357155165,0.000274521898705964,0.99702842071804,0.000269542937583264,0.997308366898645,0.15,001e06323a12,pressure_airmarMBLog,100,4,1684,297,UTD_V2_2021_07_13_17_08_58
1.29348781449396,0.998263249626519,1.34175058595802,0.997945533411492,1.30085431893129,0.998220688060239,0.15,001e06323a12,temperature_airmarK,100,4,1606,284,UTD_V2_2021_07_13_17_11_40
0.000270226865705843,0.997302923923297,0.000276531974054566,0.997142589111776,0.000271182778188534,0.997280260313896,0.15,001e06323a12,pressure_airmarMBLog,100,4,1687,298,UTD_V2_2021_07_13_17_11_40
4.20627476157893,0.955411719819189,4.30876504978199,0.953303090860558,4.22183289296651,0.955028836458833,0.15,001e06323a12,humidity_airmar,100,4,1691,299,UTD_V2_2021_07_13_17_11_40
1.2421946507792,0.998357876691082,1.20350528043707,0.998582232154594,1.23646943718381,0.998388900051992,0.15,001e06323a12,temperature_airmarK,100,4,1604,283,UTD_V2_2021_07_13_17_15_38
0.000271710716853421,0.997243933324512,0.000254284881651282,0.997764465393216,0.000269167912712856,0.997322956551791,0.15,001e06323a12,pressure_airmarMBLog,100,4,1688,298,UTD_V2_2021_07_13_17_15_38
4.21318475054082,0.95543194285491,3.99488843452022,0.958386325204085,4.18120463733391,0.955885517716339,0.15,001e06323a12,humidity_airmar,100,4,1691,298,UTD_V2_2021_07_13_17_15_38
1.38611413923694,0.997959256294408,1.3387741710723,0.998208835461629,1.37912291187979,0.997999216367486,0.15,001e06323a12,temperature_airmarK,100,4,1611,284,UTD_V2_2021_07_13_18_34_14
0.000262720791568328,0.997460004430238,0.000282521875883409,0.997075935928446,0.000265787053300857,0.997402418516682,0.15,001e06323a12,pressure_airmarMBLog,100,4,1693,299,UTD_V2_2021_07_13_18_34_14
4.21806325177163,0.954924550314292,4.09964066267069,0.959132045412533,4.20048324631313,0.955522092619185,0.15,001e06323a12,humidity_airmar,100,4,1691,299,UTD_V2_2021_07_13_18_34_14
1.24571683405338,0.998351098290119,1.22308271699698,0.998485975180015,1.24234205559891,0.998370557405994,0.15,001e06323a12,temperature_airmarK,100,4,1606,284,UTD_V2_2021_07_13_18_35_06
0.000268087576746192,0.997349674191444,0.000265748326627932,0.997467544618098,0.000267737582208824,0.997365754776463,0.15,001e06323a12,pressure_airmarMBLog,100,4,1692,299,UTD_V2_2021_07_13_18_35_06
4.1787625252675,0.955826127342864,4.29868369034087,0.953432043990114,4.19699957828298,0.95543557449674,0.15,001e06323a12,humidity_airmar,100,4,1691,299,UTD_V2_2021_07_13_18_35_06
1.32119114045008,0.998161088010131,1.12861042884349,0.998717239802439,1.29416604959854,0.998233021943175,0.15,001e06323a12,temperature_airmarK,100,4,1606,283,UTD_V2_2021_07_13_18_36_42
0.000272767147097314,0.997239670676486,0.0002764791364824,0.997306283539244,0.000273328096346077,0.997247735059834,0.15,001e06323a12,pressure_airmarMBLog,100,4,1691,299,UTD_V2_2021_07_13_18_36_42
4.15869812508841,0.956188766569767,4.17238010323971,0.956304253487514,4.16075673162515,0.956185904415667,0.15,001e06323a12,humidity_airmar,100,4,1691,299,UTD_V2_2021_07_13_18_36_42
1.22535491170678,0.998415382190485,1.26181725572244,0.998358454905845,1.23088922000724,0.998406234514557,0.15,001e06323a12,temperature_airmarK,100,4,1605,283,UTD_V2_2021_07_13_18_41_50
0.000265252445775774,0.997363650237303,0.000264373728567408,0.997620768198363,0.000265120912161045,0.997405770992273,0.15,001e06323a12,pressure_airmarMBLog,100,4,1690,298,UTD_V2_2021_07_13_18_41_50
4.14147034645381,0.956910458154069,3.8375074294834,0.961376905726968,4.09736578837988,0.957543220880479,0.15,001e06323a12,humidity_airmar,100,4,1691,298,UTD_V2_2021_07_13_18_41_50
1.27966404427423,0.998269190597418,1.31607048259247,0.99820779960895,1.28518394559576,0.998257759071292,0.15,001e06323a12,temperature_airmarK,100,4,1606,283,UTD_V2_2021_07_13_18_43_58
0.000260493667840392,0.997462942662905,0.000294011142935929,0.997075031265011,0.000265789998838978,0.997393993500633,0.15,001e06323a12,pressure_airmarMBLog,100,4,1689,298,UTD_V2_2021_07_13_18_43_58
4.27221170416251,0.954056660138506,4.27440842387246,0.953141415184611,4.27254089749922,0.953919731252309,0.15,001e06323a12,humidity_airmar,100,4,1691,298,UTD_V2_2021_07_13_18_43_58
1.26463860039206,0.998311330289712,1.22144954183513,0.998438856865593,1.25825700383455,0.998335070849945,0.15,001e06323a12,temperature_airmarK,100,4,1610,284,UTD_V2_2021_07_13_18_45_47
0.000264717368099719,0.997402210225789,0.000272177307996742,0.997357195619169,0.000265848378759716,0.997395659731193,0.15,001e06323a12,pressure_airmarMBLog,100,4,1691,298,UTD_V2_2021_07_13_18_45_47
4.1969876218972,0.955630879432938,4.08107382369707,0.957850797781584,4.17978530404965,0.955967524190907,0.15,001e06323a12,humidity_airmar,100,4,1692,299,UTD_V2_2021_07_13_18_45_47
1.26478619021163,0.998327789728588,1.21673899934439,0.998357960830889,1.25769112112596,0.998332523501891,0.15,001e06323a12,temperature_airmarK,100,4,1608,284,UTD_V2_2021_07_13_18_46_50
0.000268531588973086,0.997357197269248,0.000274967903622988,0.997057152851446,0.00026950765278443,0.99731551191911,0.15,001e06323a12,pressure_airmarMBLog,100,4,1687,298,UTD_V2_2021_07_13_18_46_50
4.16400293206546,0.956054041829084,4.7224001053977,0.947850747002294,4.25254207140758,0.954380856738536,0.15,001e06323a12,humidity_airmar,100,4,1692,299,UTD_V2_2021_07_13_18_46_50
1.27451251318073,0.998306464132531,1.22292215149861,0.998327688077545,1.26689444193775,0.998309587483278,0.15,001e06323a12,temperature_airmarK,100,4,1606,284,UTD_V2_2021_07_13_18_48_16
0.000264655306079366,0.99738994006352,0.000269741383987861,0.997483852924077,0.000265423529925918,0.997403962396423,0.15,001e06323a12,pressure_airmarMBLog,100,4,1691,298,UTD_V2_2021_07_13_18_48_16
4.30627956948648,0.95383995616269,4.0054778572744,0.955273700731328,4.26256437533807,0.953962129824165,0.15,001e06323a12,humidity_airmar,100,4,1691,298,UTD_V2_2021_07_13_18_48_16
1.35361039907827,0.99806228162808,1.39684578912745,0.997997151698335,1.36017755500696,0.998052969375867,0.15,001e06323a12,temperature_airmarK,100,4,1611,284,UTD_V2_2021_07_13_18_50_58
0.000258772705456398,0.997529116832579,0.000274644336504251,0.997219481244054,0.000261214528352079,0.997486174468511,0.15,001e06323a12,pressure_airmarMBLog,100,4,1689,298,UTD_V2_2021_07_13_18_50_58
4.10295366037196,0.956971150662876,4.4724692060061,0.953914254573646,4.16051195117666,0.956435591700215,0.15,001e06323a12,humidity_airmar,100,4,1693,299,UTD_V2_2021_07_13_18_50_58
1.26743456878162,0.998307749189945,1.28876285936552,0.998248700067651,1.27065266019392,0.998298867770896,0.15,001e06323a12,temperature_airmarK,100,4,1606,283,UTD_V2_2021_07_13_18_52_44
0.00027044682427134,0.997350956094916,0.000280074513534518,0.996790518876549,0.000271910995256273,0.99727300658454,0.15,001e06323a12,pressure_airmarMBLog,100,4,1691,298,UTD_V2_2021_07_13_18_52_44
4.24044496336074,0.955063150790012,3.83308845762778,0.960653112841234,4.18185209366411,0.955866051864746,0.15,001e06323a12,humidity_airmar,100,4,1688,298,UTD_V2_2021_07_13_18_52_44
1.28380907382347,0.998253005248857,1.33749298473748,0.998220970887586,1.29200962667037,0.998244755187642,0.15,001e06323a12,temperature_airmarK,100,4,1608,284,UTD_V2_2021_07_13_18_53_45
0.000264962748170245,0.997404949852769,0.000274759170411264,0.997225115179592,0.000266454923843776,0.997378464592488,0.15,001e06323a12,pressure_airmarMBLog,100,4,1689,298,UTD_V2_2021_07_13_18_53_45
4.19965421693516,0.955073437295924,3.8800621174842,0.964267171158349,4.15322881452848,0.956429485849121,0.15,001e06323a12,humidity_airmar,100,4,1692,299,UTD_V2_2021_07_13_18_53_45
1.27889506076021,0.998271174336659,1.23638539355123,0.998444068296177,1.27259802352391,0.998297984982835,0.15,001e06323a12,temperature_airmarK,100,4,1606,284,UTD_V2_2021_07_13_19_12_01
0.000271925360180433,0.997282483766009,0.000250856139355679,0.99756371874282,0.000268872311310168,0.997327754261663,0.15,001e06323a12,pressure_airmarMBLog,100,4,1690,298,UTD_V2_2021_07_13_19_12_01
4.18825120909861,0.955837708103892,4.11820728311641,0.956026439844266,4.17780198917789,0.955838006874017,0.15,001e06323a12,humidity_airmar,100,4,1691,299,UTD_V2_2021_07_13_19_12_01
1.27153504254003,0.998272257742013,1.27679106625973,0.998436824261384,1.27232622278292,0.998296707829481,0.15,001e06323a12,temperature_airmarK,100,4,1606,284,UTD_V2_2021_07_13_19_19_23
0.000262756205327426,0.99748380883696,0.000277711650829433,0.996914592497978,0.00026505409083651,0.997403383998767,0.15,001e06323a12,pressure_airmarMBLog,100,4,1688,298,UTD_V2_2021_07_13_19_19_23
4.14777511122329,0.956558746563597,4.18041968307156,0.955224178800574,4.15268239645756,0.956331832101271,0.15,001e06323a12,humidity_airmar,100,4,1691,298,UTD_V2_2021_07_13_19_19_23
1.26807201322124,0.998290607878638,1.3922789786205,0.99809859996815,1.28750113230584,0.998257855878614,0.15,001e06323a12,temperature_airmarK,100,4,1606,284,UTD_V2_2021_07_13_19_20_41
0.000268616710456982,0.997318176258097,0.0002555763615095,0.997631208821941,0.000266700663400394,0.997372357385117,0.15,001e06323a12,pressure_airmarMBLog,100,4,1688,298,UTD_V2_2021_07_13_19_20_41
4.04876471433694,0.957874176048439,4.62528687133718,0.950056066802373,4.14051562365108,0.956611162020214,0.15,001e06323a12,humidity_airmar,100,4,1691,299,UTD_V2_2021_07_13_19_20_41
1.23339807686181,0.998395401687438,1.44906312411367,0.997802794689145,1.268130458455,0.998307245954773,0.15,001e06323a12,temperature_airmarK,100,4,1607,284,UTD_V2_2021_07_13_19_22_52
0.00026705312027892,0.997341649018437,0.000265793044375469,0.997542567793679,0.0002668645198492,0.997367142621389,0.15,001e06323a12,pressure_airmarMBLog,100,4,1689,298,UTD_V2_2021_07_13_19_22_52
4.09032479604592,0.957569204894049,4.48145365846062,0.951129610393786,4.15130342660897,0.956497246391656,0.15,001e06323a12,humidity_airmar,100,4,1690,298,UTD_V2_2021_07_13_19_22_52
1.25999625958237,0.998325326120298,1.18804808667249,0.998579746891891,1.24947747595857,0.998359409001725,0.15,001e06323a12,temperature_airmarK,100,4,1611,284,UTD_V2_2021_07_13_19_25_02
0.000269944696597093,0.997290075632147,0.000254317051162297,0.997737548631895,0.000267654878860228,0.997361008255787,0.15,001e06323a12,pressure_airmarMBLog,100,4,1691,299,UTD_V2_2021_07_13_19_25_02
4.11597751369504,0.957285090222401,3.98409217004429,0.959342934843746,4.09648835042373,0.957572176503622,0.15,001e06323a12,humidity_airmar,100,4,1691,298,UTD_V2_2021_07_13_19_25_02
1.29358631020513,0.998234784523252,1.3836033442595,0.998021783354021,1.30750106977654,0.998202477573306,0.15,001e06323a12,temperature_airmarK,100,4,1607,284,UTD_V2_2021_07_13_19_27_29
0.000274076595132682,0.997212099056369,0.000257487723608874,0.997686145248856,0.000271655708322933,0.997287644649169,0.15,001e06323a12,pressure_airmarMBLog,100,4,1691,298,UTD_V2_2021_07_13_19_27_29
4.09359437160784,0.958255568610798,4.28990407534882,0.949502437189208,4.12368678512191,0.957031143028864,0.15,001e06323a12,humidity_airmar,100,4,1691,299,UTD_V2_2021_07_13_19_27_29
1.26075479862243,0.9983020909665,1.21816454596656,0.998565471564144,1.25446066753768,0.998343311771699,0.15,001e06323a12,temperature_airmarK,100,4,1610,284,UTD_V2_2021_07_13_19_30_37
0.000270465426088079,0.997346186218059,0.00026887209960341,0.997113603380086,0.000270226746511154,0.997312128105402,0.15,001e06323a12,pressure_airmarMBLog,100,4,1692,299,UTD_V2_2021_07_13_19_30_37
4.23648791875488,0.954528985722693,4.19387593979833,0.957593032477479,4.23011602233843,0.954899943915085,0.15,001e06323a12,humidity_airmar,100,4,1692,299,UTD_V2_2021_07_13_19_30_37
1.31403488065902,0.998193587558714,1.26398715741396,0.998283340923786,1.30665908085205,0.998207571587588,0.15,001e06323a12,temperature_airmarK,100,4,1606,283,UTD_V2_2021_07_13_19_35_27
0.000270435783100951,0.997303625406673,0.000278770171891845,0.997101356701035,0.000271702664051803,0.997271864049775,0.15,001e06323a12,pressure_airmarMBLog,100,4,1688,298,UTD_V2_2021_07_13_19_35_27
4.10761130387933,0.957242666478878,4.22585958279296,0.955561626461285,4.12556161214122,0.956995092867713,0.15,001e06323a12,humidity_airmar,100,4,1689,298,UTD_V2_2021_07_13_19_35_27
0.63787501267977,0.999258509587225,0.673903770796324,0.999123931273988,0.643406630471427,0.999239306482595,0.15,001e06323a12,dewPoint_airmarK,100,4,2358,416,UTD_V2_2021_07_13_19_35_27
1.21263898859963,0.998472702906257,1.1353112199912,0.998558508270501,1.2013711726408,0.998483584419839,0.15,001e06323a12,temperature_airmarK,100,4,1606,283,UTD_V2_2021_07_13_19_38_43
0.000267355289759608,0.997364326322488,0.000249905785478906,0.997622087019643,0.00026480902890765,0.997403705213372,0.15,001e06323a12,pressure_airmarMBLog,100,4,1687,298,UTD_V2_2021_07_13_19_38_43
4.24156881623827,0.954313762832432,4.04175257013041,0.958214774765842,4.21223526728299,0.954922781379567,0.15,001e06323a12,humidity_airmar,100,4,1691,298,UTD_V2_2021_07_13_19_38_43
0.67077830163415,0.999171038735685,0.739343724118834,0.998974192824962,0.681491553970332,0.999142277583255,0.15,001e06323a12,dewPoint_airmarK,100,4,2366,417,UTD_V2_2021_07_13_19_38_43
1.30806922218677,0.998204471855152,1.38502140924655,0.997903346513872,1.31991886013007,0.998161794224745,0.15,001e06323a12,temperature_airmarK,100,4,1606,284,UTD_V2_2021_07_14_11_10_24
0.000266912644858855,0.997388746568638,0.000279713574503501,0.996953255583335,0.000268872294750616,0.997329187774451,0.15,001e06323a12,pressure_airmarMBLog,100,4,1688,298,UTD_V2_2021_07_14_11_10_24
4.1629036484042,0.956382553458822,4.31221915458577,0.951001781640235,4.18566713098618,0.955580820692537,0.15,001e06323a12,humidity_airmar,100,4,1692,299,UTD_V2_2021_07_14_11_10_24
1.25277487717872,0.998366797453788,1.31318464718752,0.998004754947025,1.26201419411608,0.998319741166193,0.15,001e06323a12,temperature_airmarK,100,4,1605,283,UTD_V2_2021_07_14_11_19_49
0.000269716836179321,0.997303488101753,0.000266605999260052,0.997441477889256,0.000269252813607195,0.997325536747863,0.15,001e06323a12,pressure_airmarMBLog,100,4,1690,298,UTD_V2_2021_07_14_11_19_49
4.16868442803789,0.956485148090337,4.31289916831246,0.951369560312287,4.19064769159321,0.955685667242177,0.15,001e06323a12,humidity_airmar,100,4,1693,299,UTD_V2_2021_07_14_11_19_49
0.616651831103491,0.999294530301604,0.732633809943721,0.999023636940363,0.635406838568226,0.999253984910251,0.15,001e06323a12,dewPoint_airmarK,100,4,2362,417,UTD_V2_2021_07_14_11_19_49
1.25346736823942,0.998327687242293,1.2412351040112,0.998489483418004,1.25163982768641,0.998353556839255,0.15,001e06323a12,temperature_airmarK,100,4,1609,284,UTD_V2_2021_07_14_11_22_52
0.000264381262117217,0.997457667351121,0.000286642496674056,0.996902527510579,0.000267842450827775,0.997367403309429,0.15,001e06323a12,pressure_airmarMBLog,100,4,1692,299,UTD_V2_2021_07_14_11_22_52
4.13182403485005,0.956546711852009,4.14349399303367,0.957503272833208,4.13357956397866,0.956663821640379,0.15,001e06323a12,humidity_airmar,100,4,1691,299,UTD_V2_2021_07_14_11_22_52
0.623839398407698,0.999297028792944,0.684652051100138,0.999080178375154,0.633323498542375,0.999266825885938,0.15,001e06323a12,dewPoint_airmarK,100,4,2366,417,UTD_V2_2021_07_14_11_22_52
1.34421834109929,0.998159177948475,1.29245734448922,0.998248974189219,1.33658454605213,0.998172173587159,0.15,001e06318cd1,temperature_airmarK,100,4,1695,299,UTD_V2_2021_07_14_11_24_15
0.000344719196353197,0.994879880353168,0.000701956122165721,0.982003147119472,0.000418324899439373,0.992639831884647,0.15,001e06318cd1,pressure_airmarMBLog,100,4,1635,289,UTD_V2_2021_07_14_11_24_15
3.40562378509411,0.971416150298523,3.10068037065931,0.976079793045743,3.36168318009063,0.972136634962127,0.15,001e06318cd1,humidity_airmar,100,4,1696,299,UTD_V2_2021_07_14_11_24_15
0.459017407340375,0.999606549603355,0.506039947823519,0.999546700634575,0.466372232596626,0.999596699883945,0.15,001e06318cd1,dewPoint_airmarK,100,4,2301,406,UTD_V2_2021_07_14_11_24_15
